Build ID,Test Method,Flaky or Not,Detection Method,Traceback Cover,Number of Smells,Flaky Frequency,Size,Path
503042442,test_doc_retokenize_retokenizer_attrs,Flaky,Multi-Factor,F,0,0.25,9,spaCy/spacy/tests/doc/test_retokenize_merge.py
503042442,test_doc_retokenize_spans_merge_tokens,Non-Flaky,Multi-Factor,F,0,0.25,14,spaCy/spacy/tests/doc/test_retokenize_merge.py
503042442,test_doc_retokenize_spans_entity_merge,Non-Flaky,Multi-Factor,F,0,0.25,18,spaCy/spacy/tests/doc/test_retokenize_merge.py
503042442,test_spans_by_character,Flaky,Multi-Factor,F,0,0.25,5,spaCy/spacy/tests/doc/test_span.py
503042442,test_span_ents_property,Non-Flaky,Multi-Factor,F,0,0.25,26,spaCy/spacy/tests/doc/test_span.py
503042442,test_da_tokenizer_handles_posessives_and_contractions,Non-Flaky,Multi-Factor,F,0,0.25,29,spaCy/spacy/tests/lang/da/test_prefix_suffix_infix.py
503042442,test_matcher_phrase_matcher,Flaky,Multi-Factor,F,0,0.33,5,spaCy/spacy/tests/matcher/test_phrase_matcher.py
503042442,test_phrase_matcher_string_attrs,Non-Flaky,Multi-Factor,F,0,0.33,14,spaCy/spacy/tests/matcher/test_phrase_matcher.py
503042442,test_phrase_matcher_string_attrs_negative,Flaky,Multi-Factor,F,0,0.33,11,spaCy/spacy/tests/matcher/test_phrase_matcher.py
503042442,test_phrase_matcher_bool_attrs,Non-Flaky,Multi-Factor,F,0,0.33,16,spaCy/spacy/tests/matcher/test_phrase_matcher.py
503042442,test_phrase_matcher_validation,Non-Flaky,Multi-Factor,F,0,0.25,17,spaCy/spacy/tests/matcher/test_phrase_matcher.py
503042442,test_get_oracle_moves,Flaky,Multi-Factor,F,0,0.25,5,spaCy/spacy/tests/parser/test_ner.py
503042442,test_get_oracle_moves_negative_entities,Flaky,Multi-Factor,F,0,0.25,9,spaCy/spacy/tests/parser/test_ner.py
503042442,test_get_oracle_moves_negative_entities2,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/parser/test_ner.py
503042442,test_get_oracle_moves_negative_O,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/parser/test_ner.py
503042442,test_beam_parse,Flaky,Multi-Factor,F,0,0.30,6,spaCy/spacy/tests/parser/test_nn_beam.py
503042442,test_parser_pseudoprojectivity,Non-Flaky,Multi-Factor,F,0,0.25,63,spaCy/spacy/tests/parser/test_nonproj.py
503042442,test_entity_ruler_init,Flaky,Multi-Factor,F,0,0.33,10,spaCy/spacy/tests/pipeline/test_entity_ruler.py
503042442,test_entity_ruler_existing,Flaky,Multi-Factor,F,0,0.33,7,spaCy/spacy/tests/pipeline/test_entity_ruler.py
503042442,test_entity_ruler_existing_overwrite,Non-Flaky,Multi-Factor,F,0,0.33,8,spaCy/spacy/tests/pipeline/test_entity_ruler.py
503042442,test_entity_ruler_existing_complex,Flaky,Multi-Factor,F,0,0.33,9,spaCy/spacy/tests/pipeline/test_entity_ruler.py
503042442,test_issue118,Non-Flaky,Multi-Factor,F,0,0.33,17,spaCy/spacy/tests/regression/test_issue1-1000.py
503042442,test_issue118_prefix_reorder,Non-Flaky,Multi-Factor,F,0,0.33,17,spaCy/spacy/tests/regression/test_issue1-1000.py
503042442,test_issue595,Non-Flaky,Multi-Factor,T,0,0.25,10,spaCy/spacy/tests/regression/test_issue1-1000.py
503042442,test_issue1387,Non-Flaky,Multi-Factor,T,0,0.25,10,spaCy/spacy/tests/regression/test_issue1001-1500.py
503042442,test_issue1547,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/regression/test_issue1501-2000.py
503042442,test_issue2569,Flaky,Multi-Factor,F,0,0.33,10,spaCy/spacy/tests/regression/test_issue2501-3000.py
503042442,test_issue2871,Non-Flaky,Multi-Factor,F,0,0.25,16,spaCy/spacy/tests/regression/test_issue2501-3000.py
503042442,test_issue3012,Non-Flaky,Multi-Factor,F,0,0.25,18,spaCy/spacy/tests/regression/test_issue3012.py
503042442,test_issue3288,Non-Flaky,Multi-Factor,F,0,0.25,8,spaCy/spacy/tests/regression/test_issue3288.py
503042442,test_vocab_lexeme_lt,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/vocab_vectors/test_lexeme.py
502856158,test_issue3009,Flaky,Traceback Coverage,F,0,0.29,4,spaCy/spacy/tests/regression/test_issue3009.py
502856142,test_issue3009,Flaky,Multi-Factor,F,0,0.33,4,spaCy/spacy/tests/regression/test_issue3009.py
496090478,test_matcher_regex,Flaky,Multi-Factor,T,0,0.25,9,spaCy/spacy/tests/matcher/test_matcher_api.py
496090478,test_matcher_regex_shape,Flaky,Multi-Factor,T,0,0.25,9,spaCy/spacy/tests/matcher/test_matcher_api.py
493790615,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0.20,0,spaCy/spacy/tests/doc/test_doc_split.py
493790615,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0.22,0,spaCy/spacy/tests/doc/test_doc_split.py
493790615,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0.23,0,spaCy/spacy/tests/doc/test_doc_split.py
493790615,test_spans_sentence_update_after_merge,Flaky,Traceback Coverage,F,0,0.13,0,spaCy/spacy/tests/doc/test_doc_split.py
493790585,test_doc_split,Missing factors,Multi-Factor,F,0,0.22,0,spaCy/spacy/tests/doc/test_doc_split.py
493790585,test_split_dependencies,Missing factors,Multi-Factor,T,0,0.25,0,spaCy/spacy/tests/doc/test_doc_split.py
493790585,test_spans_entity_merge_iob,Missing factors,Multi-Factor,F,0,0.25,0,spaCy/spacy/tests/doc/test_doc_split.py
493790585,test_spans_sentence_update_after_merge,Missing factors,Multi-Factor,F,0,0.14,0,spaCy/spacy/tests/doc/test_doc_split.py
493780644,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0.25,0,spaCy/spacy/tests/doc/test_doc_split.py
493780644,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0.29,0,spaCy/spacy/tests/doc/test_doc_split.py
493780644,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0.27,0,spaCy/spacy/tests/doc/test_doc_split.py
493780644,test_spans_sentence_update_after_merge,Flaky,Traceback Coverage,F,0,0.15,0,spaCy/spacy/tests/doc/test_doc_split.py
493780594,test_doc_split,Missing factors,Multi-Factor,F,0,0.29,0,spaCy/spacy/tests/doc/test_doc_split.py
493780594,test_split_dependencies,Missing factors,Multi-Factor,F,0,0.33,0,spaCy/spacy/tests/doc/test_doc_split.py
493780594,test_spans_entity_merge_iob,Missing factors,Multi-Factor,F,0,0.30,0,spaCy/spacy/tests/doc/test_doc_split.py
493780594,test_spans_sentence_update_after_merge,Missing factors,Multi-Factor,T,0,0.17,0,spaCy/spacy/tests/doc/test_doc_split.py
493774418,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0.18,0,spaCy/spacy/tests/doc/test_doc_split.py
493774386,test_spans_sentence_update_after_merge,Missing factors,Multi-Factor,T,0,0.20,0,spaCy/spacy/tests/doc/test_doc_split.py
493324683,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0.08,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493324683,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0.09,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
493324551,test_pipe_base_class_add_label,Non-Flaky,Multi-Factor,F,0,0.08,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493324551,test_issue2179,Flaky,Multi-Factor,F,0,0.10,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
493275502,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0.09,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275502,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0.11,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
493275480,test_pipe_base_class_add_label,Flaky,Traceback Coverage,F,0,0.10,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275480,test_issue2179,Flaky,Traceback Coverage,F,0,0.12,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
493275374,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0.11,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275334,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0.12,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275334,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0.14,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
493275262,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0.14,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275262,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0.17,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
493275255,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0.17,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275255,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
493275245,test_pipe_base_class_add_label,Flaky,Traceback Coverage,F,0,0.20,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275214,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0.25,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
493275214,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0.25,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
492780736,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0.11,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492766709,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0.12,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492758002,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0.17,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492758002,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0.14,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492757492,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0.17,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492751758,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0.20,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492751758,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0.20,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492751758,test_split_heads_error,Non-Flaky,Traceback Coverage,T,0,0.20,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492751758,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0.22,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492751758,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0.20,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492749903,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0.25,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492749903,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0.25,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492749903,test_split_heads_error,Non-Flaky,Traceback Coverage,T,0,0.25,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492749903,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0.25,0,spaCy/spacy/tests/doc/test_doc_spilt.py
492749903,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0.25,0,spaCy/spacy/tests/doc/test_doc_spilt.py
490707733,test_issue1971,Non-Flaky,Traceback Coverage,T,0,0.25,15,spaCy/spacy/tests/regression/test_issue1971.py
488543503,test_ur_tokenizer_handles_long_text,Non-Flaky,Traceback Coverage,T,0,0.25,6,spaCy/spacy/tests/lang/ur/test_text.py
487019864,test_fr_tokenizer_infix_exceptions,Flaky,Traceback Coverage,F,0,0.20,2,spaCy/spacy/tests/lang/fr/test_exceptions.py
486971208,test_fr_tokenizer_infix_exceptions,Flaky,Traceback Coverage,F,0,0.25,2,spaCy/spacy/tests/lang/fr/test_exceptions.py
486332722,test_issue801,Flaky,Traceback Coverage,F,0,0.25,4,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_matcher_from_usage_docs,Non-Flaky,Traceback Coverage,T,0,0.20,16,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_no_match,Non-Flaky,Traceback Coverage,T,0,0.20,2,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_match_start,Non-Flaky,Traceback Coverage,T,0,0.20,2,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_match_end,Non-Flaky,Traceback Coverage,T,0,0.20,3,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_match_middle,Non-Flaky,Traceback Coverage,T,0,0.20,3,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_match_multi,Non-Flaky,Traceback Coverage,T,0,0.20,6,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_empty_dict,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_operator_shadow,Non-Flaky,Traceback Coverage,T,0,0.20,7,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_match_zero,Non-Flaky,Traceback Coverage,T,0,0.20,22,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_match_zero_plus,Non-Flaky,Traceback Coverage,T,0,0.20,6,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_match_one_plus,Non-Flaky,Traceback Coverage,T,0,0.20,12,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_any_token_operator,Non-Flaky,Traceback Coverage,T,0,0.20,9,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_matcher_extension_attribute,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_dependency_tree_matcher,Non-Flaky,Traceback Coverage,T,0,0.20,3,spaCy/spacy/tests/matcher/test_matcher_api.py
482010510,test_greedy_matching,Non-Flaky,Traceback Coverage,T,0,0.20,8,spaCy/spacy/tests/matcher/test_matcher_logic.py
482010510,test_operator_combos,Non-Flaky,Traceback Coverage,T,0,0.20,33,spaCy/spacy/tests/matcher/test_matcher_logic.py
482010510,test_matcher_end_zero_plus,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/matcher/test_matcher_logic.py
482010510,test_matcher_phrase_matcher,Non-Flaky,Traceback Coverage,T,0,0.20,5,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010510,test_phrase_matcher_string_attrs,Non-Flaky,Traceback Coverage,T,0,0.20,14,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010510,test_phrase_matcher_string_attrs_negative,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010510,test_phrase_matcher_bool_attrs,Non-Flaky,Traceback Coverage,T,0,0.20,16,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010510,test_entity_ruler_init,Non-Flaky,Traceback Coverage,T,0,0.20,10,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010510,test_entity_ruler_existing,Non-Flaky,Traceback Coverage,T,0,0.20,7,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010510,test_entity_ruler_existing_overwrite,Non-Flaky,Traceback Coverage,T,0,0.20,8,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010510,test_entity_ruler_existing_complex,Non-Flaky,Traceback Coverage,T,0,0.20,9,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010510,test_issue118,Non-Flaky,Traceback Coverage,T,0,0.20,17,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue118_prefix_reorder,Non-Flaky,Traceback Coverage,T,0,0.20,17,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue242,Non-Flaky,Traceback Coverage,T,0,0.29,19,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue587,Non-Flaky,Traceback Coverage,T,0,0.20,16,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue590,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue615,Non-Flaky,Traceback Coverage,T,0,0.20,22,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue850,Non-Flaky,Traceback Coverage,T,0,0.20,12,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue850_basic,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/regression/test_issue1-1000.py
482010510,test_issue1434,Non-Flaky,Traceback Coverage,T,0,0.20,11,spaCy/spacy/tests/regression/test_issue1001-1500.py
482010510,test_issue1450,Non-Flaky,Traceback Coverage,T,0,0.20,10,spaCy/spacy/tests/regression/test_issue1001-1500.py
482010510,test_issue1883,Non-Flaky,Traceback Coverage,T,0,0.20,7,spaCy/spacy/tests/regression/test_issue1501-2000.py
482010510,test_issue1945,Non-Flaky,Traceback Coverage,T,0,0.20,8,spaCy/spacy/tests/regression/test_issue1501-2000.py
482010510,test_issue2569,Non-Flaky,Traceback Coverage,T,0,0.20,0,spaCy/spacy/tests/regression/test_issue2569.py
482010510,test_issue2671,Non-Flaky,Traceback Coverage,T,0,0.20,0,spaCy/spacy/tests/regression/test_issue2671.py
482010510,test_issue3009,Non-Flaky,Traceback Coverage,T,0,0.20,4,spaCy/spacy/tests/regression/test_issue3009.py
482010510,test_issue2464,Non-Flaky,Traceback Coverage,T,0,0.29,5,spaCy/spacy/tests/regression/test_issue3009.py
482010495,test_matcher_from_usage_docs,Non-Flaky,Multi-Factor,F,0,0.25,16,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_no_match,Flaky,Multi-Factor,F,0,0.25,2,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_match_start,Flaky,Multi-Factor,F,0,0.25,2,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_match_end,Flaky,Multi-Factor,F,0,0.25,3,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_match_middle,Flaky,Multi-Factor,F,0,0.25,3,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_match_multi,Flaky,Multi-Factor,F,0,0.25,6,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_empty_dict,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_operator_shadow,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_match_zero,Flaky,Multi-Factor,F,0,0.25,22,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_match_zero_plus,Flaky,Multi-Factor,F,0,0.25,6,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_match_one_plus,Flaky,Multi-Factor,F,0,0.25,12,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_any_token_operator,Flaky,Multi-Factor,F,0,0.25,9,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_matcher_extension_attribute,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_dependency_tree_matcher,Flaky,Multi-Factor,F,0,0.25,3,spaCy/spacy/tests/matcher/test_matcher_api.py
482010495,test_greedy_matching,Non-Flaky,Multi-Factor,F,0,0.25,8,spaCy/spacy/tests/matcher/test_matcher_logic.py
482010495,test_operator_combos,Non-Flaky,Multi-Factor,F,0,0.25,33,spaCy/spacy/tests/matcher/test_matcher_logic.py
482010495,test_matcher_end_zero_plus,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/matcher/test_matcher_logic.py
482010495,test_matcher_phrase_matcher,Flaky,Multi-Factor,F,0,0.25,5,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010495,test_phrase_matcher_string_attrs,Non-Flaky,Multi-Factor,F,0,0.25,14,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010495,test_phrase_matcher_string_attrs_negative,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010495,test_phrase_matcher_bool_attrs,Non-Flaky,Multi-Factor,F,0,0.25,16,spaCy/spacy/tests/matcher/test_phrase_matcher.py
482010495,test_entity_ruler_init,Flaky,Multi-Factor,F,0,0.25,10,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010495,test_entity_ruler_existing,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010495,test_entity_ruler_existing_overwrite,Non-Flaky,Multi-Factor,F,0,0.25,8,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010495,test_entity_ruler_existing_complex,Flaky,Multi-Factor,F,0,0.25,9,spaCy/spacy/tests/pipeline/test_entity_ruler.py
482010495,test_issue118,Non-Flaky,Multi-Factor,F,0,0.25,17,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue118_prefix_reorder,Non-Flaky,Multi-Factor,F,0,0.25,17,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue242,Flaky,Multi-Factor,F,0,0.33,19,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue587,Non-Flaky,Multi-Factor,F,0,0.25,16,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue590,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue615,Flaky,Multi-Factor,F,0,0.25,22,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue850,Flaky,Multi-Factor,F,0,0.25,12,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue850_basic,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/regression/test_issue1-1000.py
482010495,test_issue1434,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/regression/test_issue1001-1500.py
482010495,test_issue1450,Flaky,Multi-Factor,F,0,0.25,10,spaCy/spacy/tests/regression/test_issue1001-1500.py
482010495,test_issue1883,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/regression/test_issue1501-2000.py
482010495,test_issue1945,Non-Flaky,Multi-Factor,F,0,0.25,8,spaCy/spacy/tests/regression/test_issue1501-2000.py
482010495,test_issue2569,Missing factors,Multi-Factor,F,0,0.25,0,spaCy/spacy/tests/regression/test_issue2569.py
482010495,test_issue2671,Missing factors,Multi-Factor,F,0,0.25,0,spaCy/spacy/tests/regression/test_issue2671.py
482010495,test_issue3009,Flaky,Multi-Factor,F,0,0.25,4,spaCy/spacy/tests/regression/test_issue3009.py
482010495,test_issue2464,Flaky,Multi-Factor,F,0,0.33,5,spaCy/spacy/tests/regression/test_issue3009.py
480446846,test_lex_attrs_like_number,Non-Flaky,Traceback Coverage,T,0,0.20,3,spaCy/spacy/tests/lang/pl/test_text.py
480428761,test_lex_attrs_like_number,Non-Flaky,Traceback Coverage,T,0,0.25,3,spaCy/spacy/tests/lang/pl/test_text.py
473570396,test_doc_api_merge,Non-Flaky,Multi-Factor,T,0,0.14,62,spaCy/spacy/tests/doc/test_doc_api.py
